CustomerID,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
16781,1,311.25,372,1,2,2,5,122
16782,13,2279.9,10,5,5,5,15,555
16784,1,107.6,20,4,2,1,7,421
16788,2,597.48,123,2,3,3,8,233
16789,1,80.8,8,5,2,1,8,521
16790,6,1545.62,4,5,5,4,14,554
16791,7,1721.78,29,4,5,4,13,454
16792,2,110.38,282,1,3,1,5,131
16793,1,243.84,57,3,2,1,6,321
16794,10,1222.71,1,5,5,4,14,554
16795,1,414.88,365,1,2,2,5,122
16796,1,305.62,89,2,2,2,6,222
16800,1,1201.49,11,5,2,4,11,524
16801,4,1619.73,163,2,4,4,10,244
16803,1,332.3,65,3,2,2,7,322
16804,3,536.99,23,4,4,3,11,443
16805,2,460.59,174,2,3,2,7,232
16806,4,801.49,103,2,4,3,9,243
16807,3,1121.59,143,2,4,4,10,244
16808,2,288.42,99,2,3,2,7,232
16809,5,914.69,23,4,4,3,11,443
16810,1,309.54,192,1,2,2,5,122
16811,2,547.07,5,5,3,3,11,533
16812,1,479.35,361,1,2,2,5,122
16813,10,1692.98,8,5,5,4,14,554
16814,21,6509.1,14,4,5,5,14,455
16816,4,417.06,103,2,4,2,8,242
16817,9,1604.75,3,5,5,4,14,554
16818,11,3349.57,11,5,5,5,15,555
16820,1,497.61,96,2,2,3,7,223
16823,1,358.38,227,1,2,2,5,122
16824,2,460.64,16,4,3,2,9,432
16825,2,775.18,39,3,3,3,9,333
16826,1,341.7,51,3,2,2,7,322
16828,2,128.5,93,2,3,1,6,231
16829,1,197.22,157,2,2,1,5,221
16830,1,325.91,39,3,2,2,7,322
16832,3,199.15,184,1,4,1,6,141
16833,4,1106.53,1,5,4,4,13,544
16834,1,413.46,228,1,2,2,5,122
16835,2,180.85,128,2,3,1,6,231
16836,2,251.87,40,3,3,2,8,332
16837,11,3170.98,31,4,5,5,14,455
16838,2,588.85,197,1,3,3,7,133
16839,34,16594.35,9,5,5,5,15,555
16841,6,1869.82,37,3,5,4,12,354
16842,3,1264.19,101,2,4,4,10,244
16843,16,10196.57,43,3,5,5,13,355
16846,1,214.32,50,3,2,1,6,321
16847,1,193.44,43,3,2,1,6,321
16848,1,281.42,53,3,2,2,7,322
16849,1,124.57,187,1,2,1,4,121
16850,1,332.41,334,1,2,2,5,122
16851,3,342.45,4,5,4,2,11,542
16852,2,144.91,10,5,3,1,9,531
16855,2,328.4,24,4,3,2,9,432
16856,1,35.4,15,4,2,1,7,421
16858,1,375.69,369,1,2,2,5,122
16859,2,747.81,145,2,3,3,8,233
16861,2,173.76,60,3,3,1,7,331
16863,2,502.8,31,4,3,3,10,433
16866,3,207.74,141,2,4,1,7,241
16869,4,825.42,23,4,4,3,11,443
16871,6,2812.34,22,4,5,5,14,455
16872,3,680.02,77,2,4,3,9,243
16873,6,7123.62,5,5,5,5,15,555
16875,5,2095.53,67,3,4,5,12,345
16877,6,853.72,12,5,5,3,13,553
16878,1,13.3,84,2,2,1,5,221
16880,7,1519.08,31,4,5,4,13,454
16881,1,432.0,67,3,2,2,7,322
16882,3,705.12,67,3,4,3,10,343
16883,2,276.73,187,1,3,2,6,132
16884,2,429.84,38,3,3,2,8,332
16885,3,471.51,15,4,4,2,10,442
16887,1,194.88,35,3,2,1,6,321
16889,3,1578.67,195,1,4,4,9,144
16891,5,809.7,2,5,4,3,12,543
16892,5,525.54,1,5,4,3,12,543
16893,1,145.93,367,1,2,1,4,121
16895,1,219.14,65,3,2,1,6,321
16897,2,289.78,299,1,3,2,6,132
16898,3,508.81,26,4,4,3,11,443
16899,6,1281.56,8,5,5,4,14,554
16900,3,887.11,17,4,4,3,11,443
16902,1,1706.88,116,2,2,4,8,224
16903,1,373.24,29,4,2,2,8,422
16904,16,3754.27,4,5,5,5,15,555
16905,7,3102.43,5,5,5,5,15,555
16906,4,579.77,82,2,4,3,9,243
16907,5,981.65,29,4,4,4,12,444
16909,1,379.14,72,3,2,2,7,322
16910,8,1510.06,4,5,5,4,14,554
16912,11,2575.38,29,4,5,5,14,455
16913,1,113.44,290,1,2,1,4,121
16914,1,208.46,36,3,2,1,6,321
16915,6,621.68,9,5,5,3,13,553
16916,2,576.26,24,4,3,3,10,433
16917,1,391.52,277,1,2,2,5,122
16918,6,1068.82,50,3,5,4,12,354
16919,11,2596.45,156,2,5,5,12,255
16921,1,169.79,61,3,2,1,6,321
16923,19,7247.61,12,5,5,5,15,555
16924,3,846.75,21,4,4,3,11,443
16926,1,230.25,371,1,2,1,4,121
16927,3,543.05,116,2,4,3,9,243
16928,17,2847.6,80,2,5,5,12,255
16929,7,1295.39,4,5,5,4,14,554
16930,3,380.55,26,4,4,2,10,442
16931,21,4604.22,5,5,5,5,15,555
16932,1,161.94,53,3,2,1,6,321
16933,2,563.23,1,5,3,3,11,533
16934,2,950.93,55,3,3,4,10,334
16936,1,262.68,26,4,2,2,8,422
16938,4,2736.38,9,5,4,5,14,545
16940,3,3049.88,52,3,4,5,12,345
16942,9,1920.59,13,5,5,4,14,554
16943,3,816.73,212,1,4,3,8,143
16945,19,4345.5,22,4,5,5,14,455
16947,1,406.48,236,1,2,2,5,122
16948,3,435.02,139,2,4,2,8,242
16949,6,1286.27,4,5,5,4,14,554
16950,3,1178.56,57,3,4,4,11,344
16951,3,1277.75,135,2,4,4,10,244
16952,2,167.61,109,2,3,1,6,231
16953,1,20.8,30,4,2,1,7,421
16954,9,2085.08,1,5,5,5,15,555
16955,4,518.67,185,1,4,3,8,143
16956,1,308.74,18,4,2,2,8,422
16957,2,416.64,239,1,3,2,6,132
16959,1,117.35,87,2,2,1,5,221
16960,3,507.05,39,3,4,3,10,343
16961,1,234.17,116,2,2,1,5,221
16963,1,110.55,187,1,2,1,4,121
16965,1,201.19,227,1,2,1,4,121
16966,7,2154.97,8,5,5,5,15,555
16967,1,319.02,189,1,2,2,5,122
16968,2,439.43,4,5,3,2,10,532
16969,3,650.41,39,3,4,3,10,343
16971,1,357.21,38,3,2,2,7,322
16976,1,251.52,267,1,2,2,5,122
16978,1,344.33,78,2,2,2,6,222
16979,6,1852.0,4,5,5,4,14,554
16980,2,1078.96,255,1,3,4,8,134
16982,1,384.06,61,3,2,2,7,322
16983,7,1931.25,13,5,5,4,14,554
16984,2,4481.35,88,2,3,5,10,235
16985,10,5464.12,17,4,5,5,14,455
16986,2,1873.2,30,4,3,4,11,434
16987,7,1625.05,3,5,5,4,14,554
16988,1,126.12,5,5,2,1,8,521
16989,6,1133.25,7,5,5,4,14,554
16990,1,179.0,219,1,2,1,4,121
16992,5,1614.31,11,5,4,4,13,544
16996,6,1456.96,30,4,5,4,13,454
16997,3,702.0,288,1,4,3,8,143
16998,4,295.0,150,2,4,2,8,242
16999,2,484.82,23,4,3,2,9,432
17001,11,3989.57,1,5,5,5,15,555
17002,3,1493.73,86,2,4,4,10,244
17004,2,1412.94,46,3,3,4,10,334
17006,4,781.78,5,5,4,3,12,543
17007,6,889.93,51,3,5,3,11,353
17010,1,195.36,18,4,2,1,7,421
17011,1,270.9,30,4,2,2,8,422
17014,3,586.33,8,5,4,3,12,543
17015,3,1842.56,29,4,4,4,12,444
17017,20,8694.26,3,5,5,5,15,555
17018,2,920.1,41,3,3,3,9,333
17019,4,1272.61,11,5,4,4,13,544
17022,1,71.0,31,4,2,1,7,421
17024,3,95.85,45,3,4,1,8,341
17025,3,357.77,61,3,4,2,9,342
17026,2,154.83,185,1,3,1,5,131
17027,6,890.29,79,2,5,3,10,253
17029,2,716.0,111,2,3,3,8,233
17030,1,146.87,64,3,2,1,6,321
17031,2,380.35,12,5,3,2,10,532
17033,3,1030.14,86,2,4,4,10,244
17034,3,745.52,16,4,4,3,11,443
17035,2,433.53,246,1,3,2,6,132
17037,1,1267.32,88,2,2,4,8,224
17038,1,112.4,30,4,2,1,7,421
17040,1,449.73,138,2,2,2,6,222
17041,3,1081.57,27,4,4,4,12,444
17042,5,1044.38,3,5,4,4,13,544
17043,4,1735.18,32,4,4,4,12,444
17044,1,948.48,25,4,2,4,10,424
17045,3,339.44,113,2,4,2,8,242
17046,1,642.02,157,2,2,3,7,223
17047,3,1100.9,85,2,4,4,10,244
17048,3,925.35,118,2,4,3,9,243
17049,9,5659.98,3,5,5,5,15,555
17050,6,3228.84,96,2,5,5,12,255
17051,1,247.14,194,1,2,1,4,121
17052,1,413.75,28,4,2,2,8,422
17053,1,498.48,131,2,2,3,7,223
17054,5,1356.33,28,4,4,4,12,444
17058,3,1179.89,82,2,4,4,10,244
17059,5,3095.04,30,4,4,5,13,445
17060,1,234.24,266,1,2,1,4,121
17061,11,5232.23,74,2,5,5,12,255
17062,4,538.37,314,1,4,3,8,143
17063,7,1461.14,21,4,5,4,13,454
17064,3,859.35,59,3,4,3,10,343
17068,21,4552.14,12,5,5,5,15,555
17069,9,2709.7,28,4,5,5,14,455
17070,1,312.14,114,2,2,2,6,222
17071,9,2429.03,28,4,5,5,14,455
17073,4,1446.09,18,4,4,4,12,444
17075,4,834.12,18,4,4,3,11,443
17076,3,841.08,36,3,4,3,10,343
17078,2,378.2,36,3,3,2,8,332
17079,1,118.8,78,2,2,1,5,221
17080,2,287.62,22,4,3,2,9,432
17081,2,290.16,25,4,3,2,9,432
17082,2,2003.85,33,4,3,4,11,434
17083,3,1405.78,109,2,4,4,10,244
17084,2,2949.75,35,3,3,5,11,335
17085,5,1566.65,123,2,4,4,10,244
17086,6,2050.08,7,5,5,4,14,554
17088,4,1991.01,28,4,4,4,12,444
17090,7,2043.95,4,5,5,4,14,554
17091,9,3827.76,3,5,5,5,15,555
17092,4,1777.78,50,3,4,4,11,344
17094,1,302.0,322,1,2,2,5,122
17095,3,1324.16,23,4,4,4,12,444
17096,4,1022.13,15,4,4,4,12,444
17097,8,954.42,2,5,5,4,14,554
17100,2,971.74,18,4,3,4,11,434
17101,4,1621.73,10,5,4,4,13,544
17102,1,25.5,262,1,2,1,4,121
17105,2,665.78,159,2,3,3,8,233
17107,6,10815.43,33,4,5,5,14,455
17109,6,885.04,29,4,5,3,12,453
17110,1,163.3,165,2,2,1,5,221
17111,1,248.61,47,3,2,1,6,321
17114,8,808.62,6,5,5,3,13,553
17115,3,837.5,8,5,4,3,12,543
17117,1,116.2,288,1,2,1,4,121
17118,1,157.02,318,1,2,1,4,121
17119,2,606.91,3,5,3,3,11,533
17120,1,307.46,233,1,2,2,5,122
17122,1,138.32,119,2,2,1,5,221
17123,1,345.3,162,2,2,2,6,222
17124,1,298.89,185,1,2,2,5,122
17125,1,259.35,50,3,2,2,7,322
17126,5,1004.75,152,2,4,4,10,244
17128,1,157.09,335,1,2,1,4,121
17131,5,2463.17,5,5,4,5,14,545
17133,7,4892.24,16,4,5,5,14,455
17134,2,425.0,107,2,3,2,7,232
17135,7,1139.73,16,4,5,4,13,454
17138,1,380.5,276,1,2,2,5,122
17139,12,10668.47,16,4,5,5,14,455
17140,1,465.32,247,1,2,2,5,122
17142,1,579.0,239,1,2,3,6,123
17144,2,984.57,1,5,3,4,12,534
17146,3,749.78,106,2,4,3,9,243
17147,4,1714.59,23,4,4,4,12,444
17148,1,124.88,52,3,2,1,6,321
17152,3,1689.5,195,1,4,4,9,144
17153,1,213.78,24,4,2,1,7,421
17154,1,329.34,75,2,2,2,6,222
17155,2,251.7,18,4,3,2,9,432
17157,2,319.0,8,5,3,2,10,532
17158,3,1266.97,32,4,4,4,12,444
17159,3,1538.88,22,4,4,4,12,444
17160,6,3518.03,31,4,5,5,14,455
17162,10,1715.46,29,4,5,4,13,454
17163,2,293.1,22,4,3,2,9,432
17164,7,2467.35,33,4,5,5,14,455
17165,1,158.68,284,1,2,1,4,121
17166,2,206.34,39,3,3,1,7,331
17169,2,835.78,58,3,3,3,9,333
17171,1,224.91,289,1,2,1,4,121
17172,1,317.76,79,2,2,2,6,222
17173,8,3766.6,5,5,5,5,15,555
17174,1,59.9,218,1,2,1,4,121
17175,4,1443.69,44,3,4,4,11,344
17176,1,306.13,202,1,2,2,5,122
17179,3,711.79,178,2,4,3,9,243
17180,4,796.03,56,3,4,3,10,343
17181,2,239.92,57,3,3,1,7,331
17183,6,3347.31,8,5,5,5,15,555
17186,2,144.0,47,3,3,1,7,331
17187,1,203.95,227,1,2,1,4,121
17188,7,2474.23,11,5,5,5,15,555
17189,2,384.4,106,2,3,2,7,232
17190,2,444.74,59,3,3,2,8,332
17191,7,2095.13,28,4,5,5,14,455
17193,7,1699.3,36,3,5,4,12,354
17194,2,262.62,274,1,3,2,6,132
17197,1,1013.01,30,4,2,4,10,424
17198,3,692.22,24,4,4,3,11,443
17201,1,342.63,54,3,2,2,7,322
17203,6,3563.85,36,3,5,5,13,355
17204,4,1564.56,175,2,4,4,10,244
17205,1,384.08,54,3,2,2,7,322
17206,1,204.24,53,3,2,1,6,321
17211,8,2317.22,27,4,5,5,14,455
17212,1,226.85,253,1,2,1,4,121
17213,7,2781.23,40,3,5,5,13,355
17214,6,1069.12,60,3,5,4,12,354
17217,1,113.5,234,1,2,1,4,121
17218,10,1960.72,4,5,5,4,14,554
17219,1,114.23,32,4,2,1,7,421
17220,14,3198.25,24,4,5,5,14,455
17221,2,335.13,7,5,3,2,10,532
17222,1,354.15,65,3,2,2,7,322
17223,2,426.79,310,1,3,2,6,132
17226,1,393.49,309,1,2,2,5,122
17227,6,939.32,19,4,5,3,12,453
17228,8,1906.09,16,4,5,4,13,454
17229,2,318.76,96,2,3,2,7,232
17230,8,3638.41,264,1,5,5,11,155
17231,10,3174.32,12,5,5,5,15,555
17232,2,421.52,3,5,3,2,10,532
17233,1,190.88,35,3,2,1,6,321
17234,1,149.89,183,1,2,1,4,121
17235,2,550.06,25,4,3,3,10,433
17236,6,916.13,13,5,5,3,13,553
17237,2,314.69,11,5,3,2,10,532
17238,17,3744.65,3,5,5,5,15,555
17239,1,382.5,313,1,2,2,5,122
17242,2,1135.04,108,2,3,4,9,234
17243,26,8676.85,1,5,5,5,15,555
17244,1,954.9,53,3,2,4,9,324
17245,1,171.45,205,1,2,1,4,121
17247,1,282.19,15,4,2,2,8,422
17248,1,318.65,120,2,2,2,6,222
17250,2,384.52,4,5,3,2,10,532
17251,1,283.28,363,1,2,2,5,122
17252,2,353.86,117,2,3,2,7,232
17253,1,178.26,18,4,2,1,7,421
17254,2,272.44,5,5,3,2,10,532
17255,2,298.41,41,3,3,2,8,332
17256,2,240.0,107,2,3,1,6,231
17259,2,603.37,148,2,3,3,8,233
17262,5,1253.36,52,3,4,4,11,344
17263,1,63.44,208,1,2,1,4,121
17265,2,562.9,139,2,3,3,8,233
17266,3,310.64,2,5,4,2,11,542
17267,2,317.62,127,2,3,2,7,232
17268,4,763.64,108,2,4,3,9,243
17272,4,2148.63,42,3,4,5,12,345
17274,1,111.98,35,3,2,1,6,321
17277,2,1065.35,228,1,3,4,8,134
17278,1,246.04,241,1,2,1,4,121
17279,1,187.83,58,3,2,1,6,321
17282,3,1703.41,130,2,4,4,10,244
17284,6,1652.58,60,3,5,4,12,354
17286,1,153.92,22,4,2,1,7,421
17287,7,1064.11,26,4,5,4,13,454
17288,7,1419.73,9,5,5,4,14,554
17289,3,944.41,32,4,4,4,12,444
17290,2,525.24,4,5,3,3,11,533
17291,1,550.8,308,1,2,3,6,123
17293,9,1875.11,8,5,5,4,14,554
17295,3,556.95,29,4,4,3,11,443
17297,1,131.78,17,4,2,1,7,421
17298,2,498.42,101,2,3,3,8,233
17299,4,669.11,12,5,4,3,12,543
17301,1,197.63,21,4,2,1,7,421
17302,5,1135.63,15,4,4,4,12,444
17303,1,250.04,361,1,2,1,4,121
17306,19,8631.31,11,5,5,5,15,555
17309,1,82.75,95,2,2,1,5,221
17311,2,1384.85,78,2,3,4,9,234
17312,3,644.3,139,2,4,3,9,243
17313,1,2328.84,31,4,2,5,11,425
17314,8,2527.92,25,4,5,5,14,455
17315,38,6292.26,2,5,5,5,15,555
17317,3,2600.34,46,3,4,5,12,345
17320,3,1200.62,100,2,4,4,10,244
17321,2,700.86,8,5,3,3,11,533
17323,7,921.07,15,4,5,3,12,453
17324,4,990.23,18,4,4,4,12,444
17325,1,96.8,280,1,2,1,4,121
17329,2,523.11,14,4,3,3,10,433
17330,2,363.9,23,4,3,2,9,432
17331,1,175.2,124,2,2,1,5,221
17333,1,494.25,86,2,2,3,7,223
17334,2,307.02,302,1,3,2,6,132
17337,4,2027.87,151,2,4,4,10,244
17338,8,6643.93,17,4,5,5,14,455
17339,2,243.36,94,2,3,1,6,231
17340,11,12353.29,30,4,5,5,14,455
17341,3,781.36,157,2,4,3,9,243
17343,1,193.64,355,1,2,1,4,121
17344,1,160.57,46,3,2,1,6,321
17345,4,537.74,15,4,4,3,11,443
17346,15,2676.56,4,5,5,5,15,555
17347,1,228.96,86,2,2,1,5,221
17348,5,1159.52,15,4,4,4,12,444
17349,1,110.75,179,2,2,1,5,221
17350,4,1286.07,8,5,4,4,13,544
17351,3,587.15,36,3,4,3,10,343
17353,2,1740.0,129,2,3,4,9,234
17354,1,1393.06,51,3,2,4,9,324
17356,1,178.22,312,1,2,1,4,121
17357,2,388.14,24,4,3,2,9,432
17358,2,365.85,303,1,3,2,6,132
17359,1,127.86,11,5,2,1,8,521
17360,3,585.79,17,4,4,3,11,443
17361,3,488.2,49,3,4,2,9,342
17362,2,312.23,239,1,3,2,6,132
17364,11,4481.18,1,5,5,5,15,555
17365,8,4801.56,13,5,5,5,15,555
17367,1,168.4,238,1,2,1,4,121
17368,8,1912.67,23,4,5,4,13,454
17370,4,446.18,73,2,4,2,8,242
17371,3,423.89,17,4,4,2,10,442
17372,8,1342.68,41,3,5,4,12,354
17373,4,646.92,40,3,4,3,10,343
17374,2,495.77,219,1,3,3,7,133
17375,3,400.1,199,1,4,2,7,142
17376,2,203.2,71,3,3,1,7,331
17377,20,4100.92,24,4,5,5,14,455
17379,1,404.66,11,5,2,2,9,522
17381,29,20275.61,9,5,5,5,15,555
17382,1,65.4,65,3,2,1,6,321
17383,1,199.29,4,5,2,1,8,521
17384,2,336.4,19,4,3,2,9,432
17385,1,261.11,15,4,2,2,8,422
17386,6,2686.42,8,5,5,5,15,555
17387,2,784.11,20,4,3,3,10,433
17388,4,1259.56,78,2,4,4,10,244
17389,34,31833.68,1,5,5,5,15,555
17391,2,508.8,164,2,3,3,8,233
17392,2,457.91,307,1,3,2,6,132
17394,1,203.87,219,1,2,1,4,121
17396,8,7330.8,39,3,5,5,13,355
17397,2,696.41,22,4,3,3,10,433
17398,3,653.38,115,2,4,3,9,243
17400,5,2129.96,126,2,4,5,11,245
17402,13,2633.85,5,5,5,5,15,555
17403,1,281.62,36,3,2,2,7,322
17404,15,31906.82,4,5,5,5,15,555
17405,3,1031.41,1,5,4,4,13,544
17406,3,2200.42,333,1,4,5,10,145
17408,1,32.65,163,2,2,1,5,221
17409,2,771.85,185,1,3,3,7,133
17410,5,1214.72,16,4,4,4,12,444
17411,3,778.94,12,5,4,3,12,543
17412,7,1258.06,3,5,5,4,14,554
17414,2,778.0,44,3,3,3,9,333
17415,1,507.84,80,2,2,3,7,223
17416,7,6893.42,30,4,5,5,14,455
17418,2,463.46,42,3,3,2,8,332
17419,12,4226.57,11,5,5,5,15,555
17420,3,598.83,50,3,4,3,10,343
17422,6,1979.37,16,4,5,4,13,454
17423,2,698.41,46,3,3,3,9,333
17425,2,759.17,19,4,3,3,10,433
17426,6,5037.26,8,5,5,5,15,555
17427,1,100.8,72,3,2,1,6,321
17428,28,17256.85,1,5,5,5,15,555
17429,3,524.92,128,2,4,3,9,243
17430,2,265.76,33,4,3,2,9,432
17431,1,403.3,313,1,2,2,5,122
17432,2,365.76,18,4,3,2,9,432
17433,1,303.16,88,2,2,2,6,222
17434,7,2373.82,2,5,5,5,15,555
17436,2,216.3,2,5,3,1,9,531
17438,1,388.45,254,1,2,2,5,122
17440,3,186.42,157,2,4,1,7,241
17442,6,2248.56,37,3,5,5,13,355
17443,1,534.24,220,1,2,3,6,123
17444,3,2940.04,148,2,4,5,11,245
17446,2,120.9,177,2,3,1,6,231
17447,2,541.53,40,3,3,3,9,333
17449,7,2520.86,2,5,5,5,15,555
17450,46,194550.79,8,5,5,5,15,555
17451,7,1721.4,1,5,5,4,14,554
17453,2,486.72,18,4,3,2,9,432
17454,4,517.53,192,1,4,3,8,143
17455,1,131.7,204,1,2,1,4,121
17456,1,249.86,365,1,2,1,4,121
17457,5,1737.7,127,2,4,4,10,244
17458,1,316.5,15,4,2,2,8,422
17459,2,657.3,43,3,3,3,9,333
17460,6,622.43,94,2,5,3,10,253
17461,3,757.46,23,4,4,3,11,443
17462,2,675.69,60,3,3,3,9,333
17463,5,1896.41,16,4,4,4,12,444
17464,1,289.96,158,2,2,2,6,222
17466,2,763.28,10,5,3,3,11,533
17468,2,137.0,10,5,3,1,9,531
17469,5,1870.97,16,4,4,4,12,444
17470,5,1125.07,45,3,4,4,11,344
17472,3,710.29,191,1,4,3,8,143
17475,1,194.37,79,2,2,1,5,221
17480,1,511.82,78,2,2,3,7,223
17481,4,1255.59,4,5,4,4,13,544
17483,3,414.04,65,3,4,2,9,342
17486,1,396.87,261,1,2,2,5,122
17489,2,376.64,59,3,3,2,8,332
17490,7,2092.32,1,5,5,5,15,555
17491,10,3558.87,1,5,5,5,15,555
17492,1,374.57,248,1,2,2,5,122
17495,2,497.56,8,5,3,3,11,533
17496,1,271.05,359,1,2,2,5,122
17498,1,272.22,76,2,2,2,6,222
17499,1,622.88,290,1,2,3,6,123
17500,3,1138.0,17,4,4,4,12,444
17501,2,288.6,221,1,3,2,6,132
17502,4,689.1,9,5,4,3,12,543
17503,2,558.96,3,5,3,3,11,533
17504,9,2997.03,206,1,5,5,11,155
17505,2,1145.84,162,2,3,4,9,234
17506,1,302.2,76,2,2,2,6,222
17507,2,605.58,262,1,3,3,7,133
17508,1,387.31,281,1,2,2,5,122
17509,8,6115.14,58,3,5,5,13,355
17510,1,308.48,25,4,2,2,8,422
17511,31,91062.38,3,5,5,5,15,555
17512,10,2924.99,29,4,5,5,14,455
17513,1,513.2,72,3,2,3,8,323
17514,1,208.65,128,2,2,1,5,221
17515,4,639.02,31,4,4,3,11,443
17516,5,768.08,15,4,4,3,11,443
17517,1,153.94,309,1,2,1,4,121
17519,6,1844.02,17,4,5,4,13,454
17520,1,546.81,54,3,2,3,8,323
17521,3,723.21,30,4,4,3,11,443
17522,5,1070.71,2,5,4,4,13,544
17523,4,652.74,11,5,4,3,12,543
17524,1,145.0,361,1,2,1,4,121
17525,1,422.7,360,1,2,2,5,122
17526,4,1195.9,5,5,4,4,13,544
17527,4,939.37,54,3,4,3,10,343
17528,8,3628.5,1,5,5,5,15,555
17530,10,2385.0,1,5,5,5,15,555
17531,1,296.7,190,1,2,2,5,122
17534,1,223.36,54,3,2,1,6,321
17535,1,164.4,280,1,2,1,4,121
17536,1,76.5,177,2,2,1,5,221
17537,2,897.62,30,4,3,3,10,433
17538,1,98.42,26,4,2,1,7,421
17540,2,578.9,25,4,3,3,10,433
17542,1,170.75,270,1,2,1,4,121
17545,3,645.96,43,3,4,3,10,343
17548,1,103.3,234,1,2,1,4,121
17549,2,148.86,24,4,3,1,8,431
17550,3,267.16,197,1,4,2,7,142
17551,1,306.84,359,1,2,2,5,122
17552,4,930.41,60,3,4,3,10,343
17553,1,1487.6,130,2,2,4,8,224
17554,5,1952.45,1,5,4,4,13,544
17555,2,483.26,20,4,3,2,9,432
17556,1,157.9,206,1,2,1,4,121
17557,3,541.46,14,4,4,3,11,443
17560,4,854.95,95,2,4,3,9,243
17561,1,167.62,19,4,2,1,7,421
17562,7,1122.38,14,4,5,4,13,454
17564,3,454.01,24,4,4,2,10,442
17566,2,901.21,8,5,3,3,11,533
17567,8,4331.48,7,5,5,5,15,555
17569,1,344.14,332,1,2,2,5,122
17571,4,1498.51,50,3,4,4,11,344
17572,4,226.75,71,3,4,1,8,341
17573,3,380.6,29,4,4,2,10,442
17574,1,185.65,243,1,2,1,4,121
17576,19,3622.68,8,5,5,5,15,555
17578,1,143.46,218,1,2,1,4,121
17579,3,448.9,5,5,4,2,11,542
17580,3,215.72,253,1,4,1,6,141
17581,25,11045.04,1,5,5,5,15,555
17582,1,175.27,236,1,2,1,4,121
17584,2,1242.3,7,5,3,4,12,534
17585,4,1133.07,109,2,4,4,10,244
17588,3,1240.2,100,2,4,4,10,244
17589,4,2404.17,60,3,4,5,12,345
17590,3,1479.22,2,5,4,4,13,544
17591,7,2225.97,73,2,5,5,12,255
17593,5,3927.34,4,5,4,5,14,545
17594,2,993.18,85,2,3,4,9,234
17595,2,388.79,12,5,3,2,10,532
17596,7,2827.93,23,4,5,5,14,455
17597,1,2044.37,214,1,2,4,7,124
17600,1,161.67,18,4,2,1,7,421
17601,1,116.01,239,1,2,1,4,121
17602,6,5102.97,2,5,5,5,15,555
17603,1,394.72,78,2,2,2,6,222
17604,2,309.36,217,1,3,2,6,132
17608,2,193.42,33,4,3,1,8,431
17609,5,1112.22,41,3,4,4,11,344
17611,15,3984.22,7,5,5,5,15,555
17612,6,2048.45,53,3,5,4,12,354
17613,14,4559.15,23,4,5,5,14,455
17614,1,390.07,57,3,2,2,7,322
17615,3,329.6,130,2,4,2,8,242
17616,3,571.2,174,2,4,3,9,243
17618,3,971.58,6,5,4,4,13,544
17619,1,218.52,312,1,2,1,4,121
17620,1,81.44,60,3,2,1,6,321
17621,3,1379.9,21,4,4,4,12,444
17623,1,527.05,33,4,2,3,9,423
17624,2,843.48,15,4,3,3,10,433
17625,4,2047.0,18,4,4,4,12,444
17628,1,75.75,81,2,2,1,5,221
17629,8,1814.12,6,5,5,4,14,554
17630,2,503.6,170,2,3,3,8,233
17631,3,528.33,2,5,4,3,12,543
17633,4,1324.84,31,4,4,4,12,444
17634,9,2361.97,36,3,5,5,13,355
17636,1,285.56,19,4,2,2,8,422
17637,2,547.06,31,4,3,3,10,433
17639,1,108.5,276,1,2,1,4,121
17640,1,621.66,87,2,2,3,7,223
17642,2,712.29,120,2,3,3,8,233
17643,1,101.55,373,1,2,1,4,121
17644,11,2895.64,1,5,5,5,15,555
17646,3,1008.39,219,1,4,4,9,144
17647,1,133.06,65,3,2,1,6,321
17648,4,1797.5,61,3,4,4,11,344
17649,1,868.49,138,2,2,3,7,223
17650,1,166.08,21,4,2,1,7,421
17651,10,3945.0,12,5,5,5,15,555
17652,12,4867.72,25,4,5,5,14,455
17653,4,1207.56,37,3,4,4,11,344
17654,1,117.55,277,1,2,1,4,121
17655,7,2638.94,11,5,5,5,15,555
17656,5,1674.69,73,2,4,4,10,244
17658,2,595.42,26,4,3,3,10,433
17659,12,2999.46,17,4,5,5,14,455
17660,1,196.0,141,2,2,1,5,221
17663,7,1802.91,26,4,5,4,13,454
17664,2,604.64,19,4,3,3,10,433
17666,2,728.16,4,5,3,3,11,533
17667,5,2055.51,66,3,4,4,11,344
17668,2,347.75,1,5,3,2,10,532
17669,7,3406.72,43,3,5,5,13,355
17670,1,205.7,228,1,2,1,4,121
17671,4,1572.71,16,4,4,4,12,444
17672,2,3178.17,50,3,3,5,11,335
17673,6,1629.12,2,5,5,4,14,554
17674,2,551.04,74,2,3,3,8,233
17675,31,20374.28,1,5,5,5,15,555
17676,6,1387.68,4,5,5,4,14,554
17677,30,16363.23,2,5,5,5,15,555
17678,1,298.11,264,1,2,2,5,122
17679,2,1992.11,53,3,3,4,10,334
17680,1,184.4,24,4,2,1,7,421
17682,6,2474.33,10,5,5,5,15,555
17684,1,239.41,44,3,2,1,6,321
17685,7,3191.53,17,4,5,5,14,455
17686,7,5739.46,7,5,5,5,15,555
17690,15,4757.95,30,4,5,5,14,455
17691,2,290.4,358,1,3,2,6,132
17692,4,740.94,127,2,4,3,9,243
